CID	Image	Gender	Ethnicity	LR
244	08	m	1	r
244	09	m	1	r
244	18	m	1	r
244	24	m	1	l
244	12	m	1	r
244	03	m	1	r
244	11	m	1	l
244	17	m	1	l
244	10	m	1	r
244	05	m	1	l
244	06	m	1	l
244	13	m	1	r
244	07	m	1	l
244	22	m	1	r
245	19	m	4	l
245	12	m	4	l
245	01	m	4	l
245	20	m	4	l
245	13	m	4	l
245	09	m	4	l
245	18	m	4	l
245	04	m	4	l
245	11	m	4	l
245	06	m	4	r
245	21	m	4	l
245	15	m	4	l
245	07	m	4	r
245	17	m	4	l
245	02	m	4	l
245	22	m	4	l
245	03	m	4	r
246	17	m	1	l
246	14	m	1	l
246	24	m	1	l
246	20	m	1	l
246	21	m	1	r
246	09	m	1	l
246	26	m	1	r
246	07	m	1	r
246	03	m	1	r
246	05	m	1	r
246	23	m	1	l
246	18	m	1	l
246	15	m	1	r
246	02	m	1	l
246	22	m	1	l
246	04	m	1	r
246	11	m	1	l
246	19	m	1	r
246	08	m	1	r
246	01	m	1	r
247	26	m	1	l
247	05	m	1	l
247	06	m	1	l
247	09	m	1	l
247	07	m	1	r
247	10	m	1	l
247	23	m	1	l
247	03	m	1	l
247	24	m	1	l
247	15	m	1	l
247	25	m	1	l
247	21	m	1	l
247	08	m	1	l
247	22	m	1	r
247	17	m	1	l
247	18	m	1	l
247	19	m	1	l
247	04	m	1	r
247	11	m	1	l
247	20	m	1	r
248	23	f	1	l
248	16	f	1	l
248	07	f	1	l
248	11	f	1	l
248	27	f	1	l
248	25	f	1	l
248	15	f	1	l
248	10	f	1	l
248	01	f	1	r
248	13	f	1	l
248	22	f	1	l
248	02	f	1	l
248	19	f	1	l
248	21	f	1	l
248	04	f	1	l
248	09	f	1	l
248	24	f	1	l
248	26	f	1	l
248	18	f	1	l
248	03	f	1	l
248	20	f	1	l
248	08	f	1	l
249	16	f	1	l
249	09	f	1	l
249	19	f	1	l
249	18	f	1	l
249	08	f	1	r
249	12	f	1	l
249	23	f	1	l
249	13	f	1	l
249	01	f	1	l
249	05	f	1	l
249	14	f	1	r
249	25	f	1	r
249	15	f	1	r
249	07	f	1	r
249	27	f	1	r
249	04	f	1	l
249	26	f	1	l
249	24	f	1	r
249	02	f	1	r
249	11	f	1	l
249	06	f	1	l
250	17	f	1	r
250	12	f	1	l
250	06	f	1	l
250	11	f	1	r
250	04	f	1	r
250	01	f	1	r
250	16	f	1	l
250	14	f	1	l
250	20	f	1	l
250	21	f	1	l
250	07	f	1	l
250	18	f	1	r
250	13	f	1	r
250	03	f	1	l
250	09	f	1	l
250	19	f	1	r
250	02	f	1	r
250	05	f	1	r
251	18	f	4	r
251	04	f	4	r
251	20	f	4	r
251	09	f	4	r
251	23	f	4	l
251	03	f	4	l
251	12	f	4	l
251	02	f	4	r
251	05	f	4	l
251	16	f	4	r
251	13	f	4	l
251	14	f	4	l
251	08	f	4	r
251	19	f	4	r
251	01	f	4	l
251	10	f	4	l
252	28	f	4	l
252	10	f	4	r
252	18	f	4	r
252	08	f	4	l
252	19	f	4	r
252	27	f	4	l
252	03	f	4	l
252	21	f	4	l
252	02	f	4	l
252	23	f	4	r
252	09	f	4	r
252	26	f	4	r
252	13	f	4	r
252	17	f	4	r
252	04	f	4	r
252	12	f	4	l
252	07	f	4	r
252	05	f	4	r
252	14	f	4	r
252	22	f	4	l
253	14	f	2	l
253	12	f	2	l
253	22	f	2	r
253	09	f	2	r
253	15	f	2	r
253	08	f	2	l
253	05	f	2	r
253	10	f	2	r
253	03	f	2	r
253	19	f	2	l
253	26	f	2	l
253	20	f	2	l
253	27	f	2	r
253	28	f	2	r
253	16	f	2	l
253	21	f	2	r
253	25	f	2	l
253	06	f	2	l
253	29	f	2	r
253	04	f	2	l
253	18	f	2	l
253	23	f	2	l
253	13	f	2	r
254	05	m	1	r
254	12	m	1	r
254	04	m	1	r
254	15	m	1	l
254	14	m	1	r
254	19	m	1	r
254	20	m	1	r
254	11	m	1	l
254	10	m	1	l
254	06	m	1	r
254	08	m	1	r
254	28	m	1	r
254	07	m	1	l
254	26	m	1	r
254	22	m	1	r
254	24	m	1	l
254	27	m	1	r
254	02	m	1	r
254	23	m	1	l
254	29	m	1	r
254	25	m	1	l
254	17	m	1	r
254	03	m	1	r
255	09	m	1	l
255	04	m	1	l
255	14	m	1	r
255	18	m	1	r
255	16	m	1	l
255	08	m	1	r
255	24	m	1	r
255	17	m	1	r
255	22	m	1	l
255	10	m	1	l
255	07	m	1	l
255	27	m	1	r
255	05	m	1	r
255	26	m	1	l
255	23	m	1	l
255	03	m	1	r
255	25	m	1	r
255	20	m	1	l
255	12	m	1	l
255	21	m	1	l
256	28	m	1	l
256	08	m	1	r
256	30	m	1	r
256	29	m	1	l
256	27	m	1	r
256	25	m	1	r
256	15	m	1	l
256	12	m	1	l
256	26	m	1	l
256	11	m	1	r
256	05	m	1	r
256	10	m	1	r
256	18	m	1	r
256	04	m	1	l
256	17	m	1	l
256	03	m	1	r
256	23	m	1	l
256	01	m	1	r
256	20	m	1	l
256	09	m	1	r
256	22	m	1	r
256	02	m	1	r
257	16	m	1	r
257	05	m	1	l
257	03	m	1	r
257	20	m	1	r
257	01	m	1	l
257	22	m	1	l
257	23	m	1	l
257	24	m	1	r
257	27	m	1	l
257	06	m	1	l
257	18	m	1	r
257	04	m	1	l
257	28	m	1	l
257	10	m	1	r
257	25	m	1	r
257	30	m	1	l
257	14	m	1	r
257	19	m	1	l
257	29	m	1	l
257	21	m	1	l
257	26	m	1	r
257	07	m	1	l
257	09	m	1	l
257	11	m	1	r
258	18	m	1	l
258	27	m	1	r
258	09	m	1	l
258	11	m	1	l
258	22	m	1	l
258	14	m	1	r
258	28	m	1	r
258	01	m	1	l
258	20	m	1	r
258	10	m	1	r
258	21	m	1	r
258	08	m	1	l
258	25	m	1	l
258	03	m	1	r
258	07	m	1	r
258	23	m	1	l
258	26	m	1	l
258	24	m	1	l
258	04	m	1	l
258	13	m	1	r
259	15	f	1	l
259	01	f	1	r
259	06	f	1	l
259	13	f	1	l
259	12	f	1	r
259	03	f	1	r
259	08	f	1	r
259	22	f	1	r
259	05	f	1	r
259	11	f	1	r
259	21	f	1	r
259	19	f	1	l
259	27	f	1	l
259	24	f	1	r
259	16	f	1	l
259	29	f	1	l
259	25	f	1	l
259	04	f	1	l
259	26	f	1	l
259	10	f	1	r
259	20	f	1	r
259	14	f	1	r
259	23	f	1	r
260	06	m	5	r
260	20	m	5	l
260	11	m	5	l
260	25	m	5	l
260	08	m	5	r
260	05	m	5	l
260	18	m	5	l
260	12	m	5	r
260	29	m	5	r
260	24	m	5	l
260	19	m	5	l
260	03	m	5	r
260	26	m	5	r
260	23	m	5	r
260	09	m	5	l
260	10	m	5	l
260	14	m	5	l
260	07	m	5	r
260	16	m	5	l
260	17	m	5	r
260	13	m	5	l
260	22	m	5	l
261	24	m	4	r
261	23	m	4	r
261	03	m	4	r
261	27	m	4	r
261	29	m	4	r
261	02	m	4	l
261	18	m	4	l
261	13	m	4	r
261	21	m	4	r
261	19	m	4	l
261	11	m	4	l
261	25	m	4	r
261	06	m	4	l
261	12	m	4	r
261	16	m	4	r
261	22	m	4	r
261	28	m	4	r
261	05	m	4	r
261	08	m	4	r
261	09	m	4	r
261	01	m	4	r
261	20	m	4	r
261	04	m	4	l
262	24	m	1	l
262	25	m	1	r
262	16	m	1	l
262	10	m	1	r
262	30	m	1	l
262	27	m	1	r
262	04	m	1	r
262	20	m	1	l
262	05	m	1	l
262	13	m	1	l
262	22	m	1	l
262	17	m	1	l
262	21	m	1	l
262	12	m	1	r
262	01	m	1	r
262	02	m	1	r
262	06	m	1	l
262	23	m	1	l
262	03	m	1	r
262	29	m	1	r
262	18	m	1	r
262	11	m	1	r
262	19	m	1	l
262	15	m	1	l
263	30	m	1	r
263	13	m	1	r
263	26	m	1	l
263	11	m	1	r
263	25	m	1	l
263	04	m	1	l
263	28	m	1	r
263	17	m	1	l
263	27	m	1	r
263	06	m	1	r
263	18	m	1	r
263	03	m	1	l
263	15	m	1	l
263	09	m	1	l
263	19	m	1	r
263	24	m	1	l
263	21	m	1	r
263	22	m	1	l
263	07	m	1	r
263	16	m	1	l
263	23	m	1	r
263	08	m	1	l
263	05	m	1	r
264	26	m	1	l
264	30	m	1	l
264	11	m	1	l
264	17	m	1	l
264	20	m	1	l
264	28	m	1	r
264	02	m	1	l
264	08	m	1	r
264	25	m	1	r
264	10	m	1	l
264	18	m	1	r
264	14	m	1	l
264	22	m	1	l
264	19	m	1	r
264	06	m	1	l
264	13	m	1	r
264	27	m	1	r
264	05	m	1	l
264	04	m	1	l
264	29	m	1	l
264	07	m	1	l
264	03	m	1	l
264	12	m	1	l
264	15	m	1	r
265	06	f	1	r
265	28	f	1	l
265	16	f	1	l
265	25	f	1	l
265	27	f	1	r
265	21	f	1	l
265	08	f	1	l
265	17	f	1	r
265	22	f	1	r
265	15	f	1	l
265	09	f	1	l
265	29	f	1	l
265	23	f	1	r
265	11	f	1	l
265	12	f	1	l
265	02	f	1	l
265	07	f	1	l
265	24	f	1	r
265	10	f	1	l
265	04	f	1	l
265	30	f	1	l
265	03	f	1	l
265	20	f	1	r
266	09	m	4	l
266	27	m	4	l
266	20	m	4	l
266	18	m	4	r
266	15	m	4	l
266	12	m	4	l
266	21	m	4	r
266	24	m	4	l
266	16	m	4	l
266	13	m	4	l
266	26	m	4	r
266	06	m	4	l
266	04	m	4	r
266	22	m	4	l
266	23	m	4	l
266	07	m	4	r
266	10	m	4	l
266	03	m	4	l
266	14	m	4	l
266	17	m	4	l
266	01	m	4	r
267	14	m	4	r
267	15	m	4	r
267	12	m	4	r
267	16	m	4	r
267	13	m	4	l
267	10	m	4	l
267	06	m	4	r
267	25	m	4	r
267	03	m	4	l
267	27	m	4	r
267	22	m	4	l
267	05	m	4	l
267	18	m	4	r
267	19	m	4	l
267	11	m	4	l
267	24	m	4	l
267	08	m	4	r
267	01	m	4	l
267	21	m	4	r
267	17	m	4	r
268	27	m	1	r
268	28	m	1	r
268	20	m	1	r
268	15	m	1	r
268	08	m	1	l
268	25	m	1	l
268	05	m	1	l
268	21	m	1	l
268	11	m	1	r
268	14	m	1	r
268	17	m	1	r
268	26	m	1	r
268	02	m	1	l
268	07	m	1	l
268	19	m	1	l
268	24	m	1	r
268	18	m	1	l
268	01	m	1	l
268	30	m	1	r
268	03	m	1	l
268	22	m	1	l
269	08	m	1	r
269	04	m	1	r
269	16	m	1	l
269	12	m	1	l
269	13	m	1	r
269	21	m	1	l
269	19	m	1	r
269	18	m	1	r
269	05	m	1	l
269	11	m	1	r
269	02	m	1	r
269	03	m	1	l
269	15	m	1	r
269	07	m	1	r
269	10	m	1	l
269	06	m	1	l
270	06	m	4	l
270	05	m	4	r
270	04	m	4	r
270	14	m	4	l
270	22	m	4	l
270	17	m	4	l
270	10	m	4	l
270	15	m	4	l
270	21	m	4	l
270	02	m	4	l
270	23	m	4	l
270	25	m	4	l
270	18	m	4	r
270	03	m	4	r
270	12	m	4	l
270	19	m	4	r
270	26	m	4	l
270	09	m	4	r
270	24	m	4	r
270	01	m	4	l
271	23	m	1	r
271	06	m	1	l
271	22	m	1	l
271	20	m	1	l
271	02	m	1	r
271	21	m	1	r
271	09	m	1	r
271	19	m	1	l
271	14	m	1	r
271	08	m	1	l
271	12	m	1	l
271	10	m	1	l
271	28	m	1	r
271	24	m	1	l
271	15	m	1	r
271	05	m	1	l
271	16	m	1	r
271	04	m	1	l
271	18	m	1	r
271	29	m	1	r
271	07	m	1	l
271	17	m	1	l
271	26	m	1	l
272	08	m	1	r
272	05	m	1	l
272	16	m	1	r
272	14	m	1	l
272	18	m	1	r
272	13	m	1	r
272	15	m	1	l
272	17	m	1	r
272	11	m	1	r
272	22	m	1	r
272	04	m	1	l
272	03	m	1	r
272	20	m	1	r
272	07	m	1	r
272	19	m	1	r
272	10	m	1	r
272	21	m	1	l
273	11	m	1	l
273	07	m	1	r
273	10	m	1	r
273	13	m	1	l
273	21	m	1	l
273	02	m	1	r
273	18	m	1	r
273	24	m	1	r
273	06	m	1	l
273	17	m	1	l
273	23	m	1	l
273	25	m	1	l
273	20	m	1	l
273	19	m	1	l
273	16	m	1	l
273	15	m	1	l
273	03	m	1	l
273	05	m	1	l
273	26	m	1	r
273	08	m	1	r
273	04	m	1	l
273	01	m	1	l
274	07	m	1	r
274	15	m	1	l
274	13	m	1	r
274	19	m	1	l
274	04	m	1	r
274	20	m	1	l
274	03	m	1	l
274	11	m	1	r
274	29	m	1	r
274	22	m	1	l
274	28	m	1	r
274	10	m	1	l
274	25	m	1	l
274	24	m	1	r
274	06	m	1	r
274	14	m	1	r
274	26	m	1	r
274	17	m	1	l
274	21	m	1	r
274	23	m	1	l
274	16	m	1	r
274	18	m	1	r
274	08	m	1	r
275	13	m	1	l
275	16	m	1	r
275	20	m	1	r
275	07	m	1	r
275	03	m	1	l
275	08	m	1	r
275	04	m	1	r
275	02	m	1	r
275	11	m	1	r
275	06	m	1	l
275	22	m	1	l
275	25	m	1	r
275	12	m	1	l
275	14	m	1	l
275	26	m	1	r
275	10	m	1	r
275	19	m	1	l
275	18	m	1	l
275	17	m	1	r
275	01	m	1	l
276	12	m	1	l
276	22	m	1	l
276	09	m	1	l
276	28	m	1	r
276	20	m	1	r
276	11	m	1	r
276	04	m	1	l
276	15	m	1	l
276	06	m	1	r
276	25	m	1	r
276	10	m	1	l
276	08	m	1	r
276	14	m	1	r
276	16	m	1	l
276	18	m	1	r
276	17	m	1	r
276	26	m	1	r
276	24	m	1	r
276	27	m	1	r
276	13	m	1	l
276	01	m	1	r
276	05	m	1	l
276	07	m	1	r
276	23	m	1	r
277	20	m	1	r
277	15	m	1	l
277	21	m	1	r
277	07	m	1	r
277	16	m	1	r
277	08	m	1	r
277	24	m	1	r
277	10	m	1	r
277	13	m	1	l
277	26	m	1	l
277	22	m	1	l
277	25	m	1	l
277	28	m	1	r
277	17	m	1	l
277	02	m	1	r
277	01	m	1	r
277	23	m	1	l
277	29	m	1	r
277	27	m	1	r
277	19	m	1	r
277	18	m	1	l
277	04	m	1	l
278	25	m	1	l
278	10	m	1	r
278	14	m	1	l
278	20	m	1	l
278	13	m	1	r
278	09	m	1	r
278	04	m	1	r
278	06	m	1	r
278	07	m	1	l
278	16	m	1	l
278	11	m	1	r
278	30	m	1	l
278	12	m	1	l
278	19	m	1	r
278	05	m	1	l
278	08	m	1	r
278	17	m	1	l
278	27	m	1	r
278	26	m	1	l
278	01	m	1	r
278	15	m	1	r
278	24	m	1	r
278	03	m	1	l
279	25	m	4	r
279	08	m	4	l
279	16	m	4	l
279	20	m	4	l
279	17	m	4	r
279	13	m	4	l
279	22	m	4	r
279	04	m	4	l
279	21	m	4	l
279	05	m	4	r
279	29	m	4	r
279	12	m	4	l
279	11	m	4	r
279	15	m	4	r
279	27	m	4	r
279	30	m	4	r
279	02	m	4	l
279	07	m	4	r
279	23	m	4	l
279	10	m	4	l
279	14	m	4	r
279	26	m	4	r
279	03	m	4	l
280	14	m	1	r
280	26	m	1	l
280	28	m	1	r
280	09	m	1	r
280	08	m	1	l
280	13	m	1	r
280	20	m	1	l
280	10	m	1	r
280	19	m	1	r
280	12	m	1	r
280	27	m	1	l
280	11	m	1	r
280	06	m	1	r
280	04	m	1	r
280	24	m	1	l
280	16	m	1	l
280	23	m	1	r
280	01	m	1	l
280	07	m	1	l
280	25	m	1	r
280	17	m	1	l
281	06	m	1	r
281	08	m	1	l
281	23	m	1	l
281	04	m	1	r
281	22	m	1	r
281	13	m	1	l
281	05	m	1	l
281	09	m	1	r
281	10	m	1	l
281	28	m	1	l
281	14	m	1	l
281	24	m	1	r
281	07	m	1	l
281	30	m	1	r
281	12	m	1	r
281	15	m	1	l
281	27	m	1	r
281	02	m	1	l
281	21	m	1	l
281	19	m	1	l
281	11	m	1	l
281	03	m	1	l
281	17	m	1	r
281	20	m	1	l
282	09	m	1	r
282	27	m	1	r
282	20	m	1	l
282	13	m	1	l
282	10	m	1	r
282	28	m	1	r
282	30	m	1	r
282	25	m	1	l
282	02	m	1	l
282	19	m	1	l
282	23	m	1	r
282	29	m	1	r
282	16	m	1	l
282	15	m	1	r
282	14	m	1	l
282	21	m	1	r
282	24	m	1	l
282	03	m	1	l
282	08	m	1	l
282	07	m	1	r
282	01	m	1	r
282	26	m	1	l
282	05	m	1	l
283	04	m	1	l
283	12	m	1	l
283	15	m	1	l
283	16	m	1	l
283	18	m	1	r
283	07	m	1	r
283	24	m	1	l
283	10	m	1	l
283	20	m	1	l
283	08	m	1	l
283	03	m	1	l
283	13	m	1	l
283	02	m	1	r
283	21	m	1	l
283	11	m	1	r
283	19	m	1	l
283	17	m	1	l
283	09	m	1	r
283	14	m	1	l
284	26	m	1	r
284	25	m	1	l
284	28	m	1	l
284	27	m	1	r
285	15	m	1	l
285	10	m	1	l
285	28	m	1	l
285	17	m	1	l
285	05	m	1	l
285	04	m	1	l
285	12	m	1	l
285	03	m	1	l
285	18	m	1	l
285	22	m	1	l
285	27	m	1	l
285	25	m	1	l
285	24	m	1	r
285	01	m	1	l
285	26	m	1	l
285	02	m	1	l
285	13	m	1	l
285	19	m	1	l
285	23	m	1	l
285	20	m	1	l
285	07	m	1	l
285	09	m	1	l
286	09	m	1	r
286	08	m	1	l
286	06	m	1	l
286	22	m	1	r
286	07	m	1	l
286	04	m	1	l
286	03	m	1	r
286	15	m	1	r
286	12	m	1	r
286	28	m	1	r
286	26	m	1	r
286	17	m	1	r
286	29	m	1	r
286	13	m	1	l
286	20	m	1	r
286	19	m	1	r
286	16	m	1	r
286	05	m	1	r
286	21	m	1	l
286	10	m	1	r
286	27	m	1	r
286	24	m	1	l
286	18	m	1	r
286	11	m	1	l
287	18	m	1	r
287	23	m	1	r
287	20	m	1	l
287	02	m	1	r
287	07	m	1	r
287	14	m	1	r
287	09	m	1	r
287	19	m	1	r
287	06	m	1	l
287	26	m	1	l
287	11	m	1	r
287	05	m	1	r
287	01	m	1	r
287	17	m	1	r
287	25	m	1	l
287	10	m	1	l
287	21	m	1	r
287	04	m	1	r
287	13	m	1	l
287	03	m	1	l
287	22	m	1	l
288	08	m	1	r
288	14	m	1	r
288	03	m	1	r
288	31	m	1	r
288	24	m	1	r
288	05	m	1	r
288	04	m	1	l
288	30	m	1	r
288	10	m	1	l
288	01	m	1	l
288	21	m	1	l
288	26	m	1	r
288	09	m	1	l
288	07	m	1	l
288	13	m	1	r
288	28	m	1	r
288	06	m	1	r
288	22	m	1	r
288	12	m	1	l
288	15	m	1	r
288	27	m	1	l
288	25	m	1	r
288	18	m	1	l
288	20	m	1	r
289	08	m	3	r
289	19	m	3	r
289	32	m	3	r
289	17	m	3	l
289	22	m	3	r
289	05	m	3	l
289	31	m	3	r
289	10	m	3	l
289	14	m	3	l
289	16	m	3	r
289	23	m	3	l
289	12	m	3	l
289	13	m	3	r
289	04	m	3	r
289	15	m	3	l
289	30	m	3	r
289	20	m	3	r
289	18	m	3	l
289	11	m	3	l
289	03	m	3	r
289	28	m	3	r
289	09	m	3	r
289	25	m	3	r
289	06	m	3	r
290	12	m	4	l
290	17	m	4	r
290	15	m	4	l
290	27	m	4	l
290	07	m	4	l
290	19	m	4	r
290	26	m	4	r
290	01	m	4	r
290	02	m	4	r
290	08	m	4	r
290	22	m	4	r
290	16	m	4	l
290	18	m	4	l
290	04	m	4	r
290	24	m	4	r
290	13	m	4	r
290	25	m	4	l
290	11	m	4	r
290	21	m	4	r
290	20	m	4	l
290	06	m	4	l
290	10	m	4	r
291	25	m	1	r
291	29	m	1	r
291	27	m	1	r
291	11	m	1	r
291	12	m	1	r
291	17	m	1	l
291	28	m	1	r
291	09	m	1	l
291	06	m	1	l
291	08	m	1	l
291	16	m	1	r
291	13	m	1	r
291	14	m	1	r
291	21	m	1	r
291	10	m	1	r
291	02	m	1	l
291	03	m	1	l
291	18	m	1	l
291	23	m	1	r
291	01	m	1	r
291	20	m	1	r
291	04	m	1	r
292	01	m	1	r
292	06	m	1	l
292	20	m	1	r
292	15	m	1	l
292	13	m	1	l
292	25	m	1	l
292	21	m	1	r
292	23	m	1	r
292	04	m	1	l
292	10	m	1	r
292	22	m	1	l
292	24	m	1	l
292	18	m	1	l
292	02	m	1	l
292	12	m	1	r
292	08	m	1	r
292	07	m	1	r
292	03	m	1	r
292	19	m	1	r
292	14	m	1	l
293	12	m	1	r
293	09	m	1	r
293	02	m	1	r
293	04	m	1	l
293	28	m	1	l
293	01	m	1	l
293	15	m	1	r
293	22	m	1	r
293	08	m	1	r
293	03	m	1	r
293	13	m	1	l
293	10	m	1	r
293	11	m	1	l
293	20	m	1	l
293	26	m	1	r
293	07	m	1	r
293	21	m	1	l
293	29	m	1	r
293	19	m	1	l
293	27	m	1	l
293	23	m	1	r
293	16	m	1	l
293	24	m	1	r
293	17	m	1	r
294	06	m	1	r
294	05	m	1	r
294	28	m	1	r
294	20	m	1	r
294	24	m	1	r
294	23	m	1	r
294	16	m	1	r
294	12	m	1	r
294	03	m	1	l
294	27	m	1	r
294	17	m	1	l
294	02	m	1	l
294	22	m	1	l
294	11	m	1	r
294	10	m	1	r
294	21	m	1	r
294	07	m	1	l
294	25	m	1	r
294	15	m	1	r
294	18	m	1	r
294	13	m	1	r
294	04	m	1	l
294	14	m	1	r
294	30	m	1	l
295	16	m	4	r
295	35	m	4	r
295	18	m	4	l
295	03	m	4	r
295	28	m	4	l
295	07	m	4	r
295	34	m	4	r
295	17	m	4	l
295	24	m	4	r
295	30	m	4	r
295	11	m	4	r
295	08	m	4	l
295	21	m	4	r
295	22	m	4	r
295	25	m	4	l
295	06	m	4	r
295	19	m	4	l
295	31	m	4	l
295	02	m	4	r
295	20	m	4	l
295	15	m	4	l
295	01	m	4	l
295	04	m	4	l
295	10	m	4	r
295	32	m	4	r
295	13	m	4	r
295	14	m	4	l
296	11	m	1	l
296	06	m	1	r
296	22	m	1	l
296	07	m	1	l
296	24	m	1	l
296	20	m	1	l
296	26	m	1	r
296	13	m	1	l
296	17	m	1	l
296	29	m	1	r
296	05	m	1	r
296	34	m	1	l
296	30	m	1	r
296	15	m	1	r
296	27	m	1	l
296	12	m	1	r
296	35	m	1	r
296	03	m	1	r
296	14	m	1	l
296	28	m	1	r
296	19	m	1	l
296	02	m	1	l
296	21	m	1	l
296	33	m	1	r
296	01	m	1	r
296	36	m	1	l
296	08	m	1	r
296	09	m	1	r
296	10	m	1	l
296	37	m	1	l
297	24	m	1	l
297	12	m	1	l
297	15	m	1	l
297	10	m	1	r
297	14	m	1	l
297	18	m	1	l
297	09	m	1	r
297	22	m	1	l
297	08	m	1	l
297	07	m	1	l
297	17	m	1	r
297	23	m	1	l
297	20	m	1	r
297	16	m	1	l
297	03	m	1	r
297	13	m	1	l
297	01	m	1	l
297	21	m	1	l
297	02	m	1	r
297	27	m	1	l
298	27	m	1	r
298	20	m	1	l
298	17	m	1	r
298	04	m	1	l
298	06	m	1	l
298	22	m	1	r
298	28	m	1	r
298	07	m	1	r
298	25	m	1	r
298	01	m	1	r
298	11	m	1	r
298	21	m	1	l
298	26	m	1	r
298	19	m	1	r
298	09	m	1	r
298	05	m	1	l
298	24	m	1	r
298	08	m	1	l
298	02	m	1	l
298	23	m	1	r
298	03	m	1	l
298	10	m	1	l
298	12	m	1	r
299	26	m	1	l
299	11	m	1	l
299	32	m	1	l
299	03	m	1	r
299	07	m	1	r
299	08	m	1	r
299	29	m	1	r
299	30	m	1	l
299	34	m	1	l
299	04	m	1	r
299	16	m	1	r
299	24	m	1	l
299	10	m	1	r
299	06	m	1	r
299	23	m	1	r
299	22	m	1	r
299	28	m	1	l
299	14	m	1	l
299	02	m	1	l
299	13	m	1	l
299	17	m	1	r
299	25	m	1	r
299	01	m	1	r
299	18	m	1	l
299	09	m	1	l
299	12	m	1	r
299	33	m	1	l
300	21	m	2	r
300	23	m	2	r
300	04	m	2	l
300	07	m	2	r
300	26	m	2	l
300	03	m	2	l
300	24	m	2	l
300	29	m	2	l
300	01	m	2	r
300	19	m	2	r
300	15	m	2	r
300	02	m	2	r
300	09	m	2	l
300	16	m	2	l
300	25	m	2	l
300	17	m	2	l
300	27	m	2	l
300	05	m	2	r
300	10	m	2	r
300	20	m	2	r
300	12	m	2	r
300	14	m	2	l
300	13	m	2	l
301	14	m	2	r
301	01	m	2	l
301	05	m	2	l
301	13	m	2	r
301	04	m	2	l
301	18	m	2	r
301	08	m	2	r
301	17	m	2	l
301	10	m	2	l
301	07	m	2	l
301	03	m	2	l
301	16	m	2	l
301	19	m	2	r
301	12	m	2	r
301	20	m	2	l
302	24	m	1	l
302	04	m	1	l
302	16	m	1	l
302	10	m	1	r
302	18	m	1	l
302	23	m	1	l
302	17	m	1	l
302	02	m	1	l
302	15	m	1	l
302	05	m	1	l
302	07	m	1	l
302	08	m	1	r
302	13	m	1	l
302	06	m	1	l
302	26	m	1	l
302	21	m	1	r
302	11	m	1	l
303	25	m	1	l
303	15	m	1	l
303	32	m	1	r
303	11	m	1	r
303	16	m	1	l
303	06	m	1	l
303	20	m	1	r
303	17	m	1	r
303	26	m	1	l
303	14	m	1	r
303	13	m	1	r
303	02	m	1	l
303	27	m	1	r
303	05	m	1	l
303	18	m	1	r
303	22	m	1	r
303	10	m	1	l
303	08	m	1	r
303	28	m	1	r
303	33	m	1	r
303	03	m	1	l
303	12	m	1	r
303	29	m	1	l
303	31	m	1	r
303	01	m	1	r
303	09	m	1	r
303	04	m	1	r
304	15	m	4	r
304	19	m	4	l
304	02	m	4	l
304	10	m	4	r
304	06	m	4	l
304	12	m	4	l
304	03	m	4	r
304	07	m	4	r
304	17	m	4	r
304	14	m	4	l
304	25	m	4	l
304	28	m	4	r
304	30	m	4	l
304	11	m	4	r
304	26	m	4	r
304	21	m	4	r
304	09	m	4	r
304	31	m	4	r
304	20	m	4	l
304	16	m	4	l
304	27	m	4	l
304	04	m	4	l
304	05	m	4	l
304	23	m	4	l
305	09	m	3	r
305	15	m	3	l
305	20	m	3	r
305	24	m	3	l
305	04	m	3	r
305	27	m	3	l
305	22	m	3	r
305	11	m	3	r
305	08	m	3	r
305	07	m	3	r
305	06	m	3	r
305	18	m	3	r
305	19	m	3	r
305	17	m	3	r
305	23	m	3	r
305	13	m	3	l
305	03	m	3	r
305	10	m	3	r
305	02	m	3	l
305	21	m	3	l
306	03	m	4	r
306	02	m	4	l
306	27	m	4	l
306	06	m	4	l
306	16	m	4	l
306	21	m	4	r
306	05	m	4	l
306	24	m	4	l
306	15	m	4	l
306	23	m	4	r
306	14	m	4	l
306	09	m	4	l
306	18	m	4	l
306	04	m	4	r
306	22	m	4	l
306	13	m	4	l
306	11	m	4	l
306	25	m	4	l
306	10	m	4	l
306	17	m	4	l
307	17	f	1	l
307	08	f	1	r
307	25	f	1	l
307	12	f	1	r
307	14	f	1	r
307	13	f	1	r
307	02	f	1	l
307	03	f	1	r
307	19	f	1	l
307	15	f	1	l
307	06	f	1	l
307	04	f	1	l
307	23	f	1	l
307	07	f	1	l
307	09	f	1	l
307	11	f	1	l
307	16	f	1	r
307	24	f	1	r
308	10	m	1	r
308	22	m	1	l
308	05	m	1	l
308	16	m	1	r
308	07	m	1	l
308	18	m	1	l
308	17	m	1	r
308	02	m	1	l
308	23	m	1	r
308	21	m	1	r
308	12	m	1	l
308	04	m	1	r
308	24	m	1	r
308	09	m	1	l
308	06	m	1	r
308	13	m	1	r
308	01	m	1	r
308	25	m	1	r
308	11	m	1	r
308	03	m	1	r
308	14	m	1	l
309	02	f	1	l
309	08	f	1	l
309	10	f	1	r
309	12	f	1	l
309	05	f	1	r
309	11	f	1	l
309	09	f	1	r
309	03	f	1	r
310	22	f	1	l
310	03	f	1	l
310	11	f	1	l
